carro	especificacao	cor	km	anomod	preco
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	preto	67300	2009/2009	36800
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	preto	68000	2009/2009	31900
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	prata	68000	2009/2009	33900
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	prata	68000	2010/2011	38490
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	prata	68236	2008/2009	36800
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	preto	69000	2010/2011	38000
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	preto	69000	2010/2011	42990
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	prata	69000	2009/2010	37900
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	prata	69000	2011/2011	40500
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	prata	69000	2010/2011	40900
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	preto	70000	2008/2009	34900
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	preto	70500	2009/2009	33900
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	cinza	71000	2009/2009	33500
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	preto	72000	2009/2009	35000
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	preto	74000	2010/2011	42000
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	prata	74709	2010/2011	46990
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	prata	75000	2008/2009	30000
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	preto	75000	2010/2010	37900
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	prata	78000	2010/2011	39900
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	preto	78492	2010/2011	39990
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	prata	79000	2009/2009	36890
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	prata	79000	2010/2011	39990
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	prata	79179	2010/2011	44900
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	prata	79381	2010/2011	39900
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	preto	80000	2010/2011	42500
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	preto	81233	2009/2010	33500
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	preto	81741	2010/2011	39990
ecosport	FORD ECOSPORT 2.0 XLT 16V FLEX 4P AUTOMÁTICO	preto	81900	2009/2009	37900
